Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
TWIN,"Twin Disc, Incorporated",16.53,190411268.5,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/twin
TRCB,Two River Bancorp,18.42,154618143.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trcb
USCR,"U S Concrete, Inc.",78.5,1256315178,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/uscr
PRTS,"U.S. Auto Parts Network, Inc.",3.25,112541867.8,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prts
USEG,U.S. Energy Corp.,0.65,3987428.9,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/useg
GROW,"U.S. Global Investors, Inc.",1.51,22935702.57,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/grow
USAU,U.S. Gold Corp.,2.98,201444233.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usau
UBNT,"Ubiquiti Networks, Inc.",51.6,4141830400,n/a,2011,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/ubnt
UFPT,"UFP Technologies, Inc.",27.9,201769479.9,n/a,1993,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/ufpt
ULTA,"Ulta Beauty, Inc.",289.72,17972056479,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ulta
UCTT,"Ultra Clean Holdings, Inc.",20.57,688242496.9,n/a,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/uctt
UPL,Ultra Petroleum Corp.,10.32,2034069564,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/upl
RARE,Ultragenyx Pharmaceutical Inc.,65.29,2762609633,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rare
ULBI,Ultralife Corporation,6.8936,106846008.9,n/a,1992,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ulbi
UMBF,UMB Financial Corporation,72.39,3608742484,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/umbf
UMPQ,Umpqua Holdings Corporation,18.14,3998125549,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/umpq
UNAM,Unico American Corporation,9.2778,49238518.55,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/unam
UBSH,Union Bankshares Corporation,32.96,1440252230,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsh
UNB,"Union Bankshares, Inc.",48.2,215069894.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unb
UNXL,"Uni-Pixel, Inc.",0.39,25159852.38,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/unxl
UBCP,"United Bancorp, Inc.",11.838,64224748.75,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubcp
UBOH,"United Bancshares, Inc.",21.4001,69915175.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uboh
UBSI,"United Bankshares, Inc.",38.65,4052347488,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsi
UCBA,United Community Bancorp,18.855,79265892.06,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ucba
UCBI,"United Community Banks, Inc.",26.7,1895027400,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ucbi
UCFC,United Community Financial Corp.,7.96,395490618,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ucfc
UBNK,"United Financial Bancorp, Inc. ",16.64,844616481.3,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ubnk
UFCS,"United Fire Group, Inc",43.63,1099729316,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ufcs
UIHC,United Insurance Holdings Corp.,15.6,666868222.8,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uihc
UNFI,"United Natural Foods, Inc.",35.03,1773044256,n/a,1996,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/unfi
UBFO,United Security Bancshares,9.8,165376862,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubfo
USLM,"United States Lime & Minerals, Inc.",76.99,429491717.6,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/uslm
UTHR,United Therapeutics Corporation,133.12,5998558259,n/a,1999,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/uthr
UG,"United-Guardian, Inc.",15.25,70063364.75,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ug
UNIT,Uniti Group Inc.,26.56,4659905068,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/unit
UNTY,"Unity Bancorp, Inc.",16.65,175405502.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unty
OLED,Universal Display Corporation,117.5,5525820315,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/oled
UEIC,Universal Electronics Inc.,67.35,972054670.1,n/a,1993,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/ueic
UFPI,"Universal Forest Products, Inc.",87.76,1800663980,n/a,1993,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/ufpi
ULH,"Universal Logistics Holdings, Inc.",15.4,438020567.6,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ulh
USAP,"Universal Stainless & Alloy Products, Inc.",18.54,133837682.9,n/a,1994,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/usap
UVSP,Univest Corporation of Pennsylvania,29.2,778513785.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uvsp
UPLD,"Upland Software, Inc.",22.29,452490967.6,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/upld
URRE,"Uranium Resources, Inc.",1.47,36323219.31,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urre
UONE,"Urban One, Inc. ",2,96637040,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/uone
UONEK,"Urban One, Inc. ",2.1,101468892,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/uonek
URBN,"Urban Outfitters, Inc.",18.06,2091173865,n/a,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/urbn
ECOL,"US Ecology, Inc.",50.1,1093308352,n/a,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/ecol
USAT,"USA Technologies, Inc.",5.25,211741136.3,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usat
USATP,"USA Technologies, Inc.",23.01,10240899.63,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usatp
USAK,"USA Truck, Inc.",7.83,64186088.31,n/a,1992,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/usak
UTMD,"Utah Medical Products, Inc.",71.2,264588740.8,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/utmd
VLRX,"Valeritas Holdings, Inc.",5.36,36678362.08,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/vlrx
VALX,Validea Market Legends ETF,26.76,22742788.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/valx
VALU,"Value Line, Inc.",18.25,177301086,n/a,1983,Finance,Investment Managers,http://www.nasdaq.com/symbol/valu
VNDA,Vanda Pharmaceuticals Inc.,15.85,706153368.6,n/a,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vnda
BBH,VanEck Vectors Biotech ETF,129.17,697066292.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbh
GNRX,VanEck Vectors Generic Drugs ETF,22.75,3412500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gnrx
PPH,VanEck Vectors Pharmaceutical ETF,60.22,306407670.4,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pph
VWOB,Vanguard Emerging Markets Government Bond ETF,80.58,1008152335,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vwob
VNQI,Vanguard Global ex-U.S. Real Estate ETF,56.9,4374330547,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vnqi
VGIT,Vanguard Intermediate -Term Government Bond ETF,65.08,1207311510,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgit
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,88.12,15025529160,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcit
VIGI,Vanguard International Dividend Appreciation ETF,62.83,412756281.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vigi
VYMI,Vanguard International High Dividend Yield ETF,63.13,391227784,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vymi
VCLT,Vanguard Long-Term Corporate Bond ETF,94.76,1990312602,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vclt
VGLT,Vanguard Long-Term Government Bond ETF,78.92,541864956.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vglt
VMBS,Vanguard Mortgage-Backed Securities ETF,52.9,4110392951,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmbs
VONE,Vanguard Russell 1000 ETF,112.24,704306000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vone
VONG,Vanguard Russell 1000 Growth ETF,123.62,1196235014,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vong
VONV,Vanguard Russell 1000 Value ETF,101.77,1200886000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vonv
VTWO,Vanguard Russell 2000 ETF,113.24,1106921000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwo
VTWG,Vanguard Russell 2000 Growth ETF,123.38,188154500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwg
VTWV,Vanguard Russell 2000 Value ETF,102.61,207785250,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwv
VTHR,Vanguard Russell 3000 ETF,112.4,342820000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vthr
VCSH,Vanguard Short-Term Corporate Bond ETF,80.12,19371819488,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcsh
VGSH,Vanguard Short-Term Government ETF,60.77,1488714047,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgsh
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,49.28,3590876446,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtip
BNDX,Vanguard Total International Bond ETF,54.9,7697601743,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bndx
VXUS,Vanguard Total International Stock ETF,52.02,8633511369,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vxus
VEAC,Vantage Energy Acquisition Corp.,9.77,674130000,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/veac
VEACU,Vantage Energy Acquisition Corp.,10.11,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/veacu
VEACW,Vantage Energy Acquisition Corp.,1.17,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/veacw
VREX,Varex Imaging Corporation,33.92,1274054908,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vrex
VRNS,"Varonis Systems, Inc.",36.9,1004300068,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vrns
VDSI,"VASCO Data Security International, Inc.",14.65,588900114,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/vdsi
WOOF,VCA Inc. ,92.5,7517277328,n/a,2001,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/woof
VECO,Veeco Instruments Inc.,28.9,1172707639,n/a,1994,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/veco
VRA,"Vera Bradley, Inc.",8.96,323939974.4,n/a,2010,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vra
VCYT,"Veracyte, Inc.",7.9,267573963.8,n/a,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/vcyt
VSTM,"Verastem, Inc.",2.37,87672030.66,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vstm
VCEL,Vericel Corporation,3.2,104853718.4,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vcel
VRNT,Verint Systems Inc.,40.65,2547727775,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/vrnt
VRSN,"VeriSign, Inc.",93.56,9494058446,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsn
VRSK,"Verisk Analytics, Inc.",83.18,13752977207,n/a,2009,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsk
VBTX,"Veritex Holdings, Inc.",26.12,397792868.3,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/vbtx
VERI,"Veritone, Inc.",13.17,182793818.4,n/a,2017,Technology,EDP Services,http://www.nasdaq.com/symbol/veri
VRML,"Vermillion, Inc.",1.89,106008673.1,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vrml
VSAR,"Versartis, Inc.",19,668970962,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vsar
VTNR,"Vertex Energy, Inc",1.05,33756553.95,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vtnr
VRTX,Vertex Pharmaceuticals Incorporated,133.41,33228266207,n/a,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrtx
VIA,Viacom Inc.,40.2,16149617275,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/via
VIAB,Viacom Inc.,35.09,12192375330,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/viab
VSAT,"ViaSat, Inc.",66.75,3846711253,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vsat
VIAV,Viavi Solutions Inc.,10.86,2464973369,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/viav
VICL,Vical Incorporated,2.48,27518583.44,n/a,1993,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vicl
VICR,Vicor Corporation,18.75,733207312.5,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vicr
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,32.5899,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ciz
VSDA,VictoryShares Dividend Accelerator ETF,26.1,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vsda
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,28.27,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cez
CID,VictoryShares International High Div Volatility Wtd ETF,34.34,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cid
CIL,VictoryShares International Volatility Wtd ETF,37.459,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cil
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,44.18,30926000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfo
CFA,VictoryShares US 500 Volatility Wtd ETF,44.2461,8849220,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfa
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,41.19,22654500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csf
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,43.78,28457000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdc
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,42.63,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdl
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,25.0754,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vsmv
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,40.2804,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csb
CSA,VictoryShares US Small Cap Volatility Wtd ETF,42.07,2156021955,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csa
VBND,Vident Core U.S. Bond Strategy Fund,49.97,429742000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vbnd
VUSE,Vident Core US Equity ETF,29.6664,450929280,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vuse
VIDI,Vident International Equity Fund,25.48,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vidi
VRAY,"ViewRay, Inc.",6.3,361513246.5,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/vray
VKTX,"Viking Therapeutics, Inc.",1.09,30190039.56,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vktx
VKTXW,"Viking Therapeutics, Inc.",0.33,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vktxw
VBFC,Village Bank and Trust Financial Corp.,28.85,41250508.95,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vbfc
VLGEA,"Village Super Market, Inc.",25.81,372112061.6,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/vlgea
VNOM,Viper Energy Partners LP,15.41,1503636236,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnom
VIRC,Virco Manufacturing Corporation,5.25,79693236,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/virc
VIRT,"Virtu Financial, Inc.",17.95,2501497658,n/a,2015,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/virt
VRTS,"Virtus Investment Partners, Inc.",110.95,799172295.3,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/vrts
VRTSP,"Virtus Investment Partners, Inc.",101.18,0,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/vrtsp
VRTU,Virtusa Corporation,30.47,917738788.3,n/a,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/vrtu
VTGN,"VistaGen Therapeutics, Inc.",1.82,15618277.22,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtgn
VTL,"Vital Therapies, Inc.",2.95,124511759.2,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtl
VIVE,"Viveve Medical, Inc.",7.64,147869037,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/vive
VVUS,"VIVUS, Inc.",1.19,125762607,n/a,1994,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vvus
VOXX,VOXX International Corporation,8.75,211402835,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/voxx
VYGR,"Voyager Therapeutics, Inc.",9.73,261278901.9,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vygr
VSEC,VSE Corporation,44.12,478191752.2,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/vsec
VTVT,vTv Therapeutics Inc.,4.77,156515625,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vtvt
VUZI,Vuzix Corporation,6.5,132658019,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vuzi
VWR,VWR Corporation,32.92,4339638508,n/a,2014,Consumer Durables,Diversified Electronic Products,http://www.nasdaq.com/symbol/vwr
WBA,"Walgreens Boots Alliance, Inc.",77.53,83806122812,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/wba
WAFD,"Washington Federal, Inc.",32.9,2942893650,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wafd
WAFDW,"Washington Federal, Inc.",17.27,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wafdw
WASH,"Washington Trust Bancorp, Inc.",50.75,873212366.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wash
WFBI,WashingtonFirst Bankshares Inc,33.71,438957495.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wfbi
WSBF,"Waterstone Financial, Inc.",18.65,549417231.9,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wsbf
WAYN,Wayne Savings Bancshares Inc.,17.05,47430354.95,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/wayn
WSTG,"Wayside Technology Group, Inc.",19.4,87552103,n/a,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/wstg
WCFB,"WCF Bancorp, Inc.",10.85,27792730.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wcfb
WDFC,WD-40 Company,110.9,1559609324,n/a,1973,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wdfc
FLAG,WeatherStorm Forensic Accounting Long Short ETF,38.53,15412000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/flag
WEB,"Web.com Group, Inc.",22.95,1173219721,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/web
WBMD,WebMD Health Corp,59.02,2231990266,n/a,2005,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wbmd
WCST,"Wecast Network, Inc.",1.77,109755107,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/wcst
WEBK,"Wellesley Bancorp, Inc.",26.65,66221305.8,n/a,2012,Finance,Banks,http://www.nasdaq.com/symbol/webk
WEN,Wendy&#39;s Company (The),15.25,3743206654,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/wen
WERN,"Werner Enterprises, Inc.",29.2,2108817226,n/a,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/wern
WSBC,"WesBanco, Inc.",38.17,1677687957,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wsbc
WTBA,West Bancorporation,23.25,376351493.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wtba
WSTC,West Corporation,23.26,1908787590,n/a,2013,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wstc
WMAR,"West Marine, Inc.",9.66,243116311.2,n/a,1993,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/wmar
WABC,Westamerica Bancorporation,55.14,1450076021,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wabc
